unit_id,ReadmissionRate,BloodPressure,Sodium,Creatinine,HbA1c,Hemoglobin,LengthOfStay,FollowupDays,MedAdherence
375,38.41834386867159,50.89729139326789,63.86030966738309,43.93383304374605,38.19360300235455,52.10881262224538,49.411917506275444,36.3643800442289,33.80709311404415
376,27.62156282481803,48.65583669344202,61.83192184431334,44.053257909618985,55.891350739991,49.00990743673416,42.17258017621475,50.44640308802288,70.0498650314927
377,35.57112434376033,57.99600013451983,54.850773392559645,58.857859831757494,47.240453014370495,61.88599874682507,32.024158126074575,30.160246940067267,39.797447550519635
378,49.87578991876873,56.86046382236082,33.67044094994249,40.99282243021217,32.1197089902382,45.98673915088185,52.765194549293355,58.49994115898401,52.31121090064901
379,68.85355176885794,33.79840429212768,45.94756513175442,70.05654989255075,45.22781299176518,22.12422234476123,37.30305836137159,63.87749237033997,28.978840009981624
380,79.30829561845266,49.421624286885894,57.364135365668005,66.34193688294751,54.75533733086467,45.603709107194476,21.857560784753595,43.51652059078877,48.381266515493195
381,36.93996603784514,31.338962425744143,39.640658135538644,29.798818361532703,50.5153723275199,69.57262837583608,47.394866189761665,41.73323066136629,54.69009964649854
382,51.43206415760424,67.9006466189669,53.34733340432708,56.65404662468842,61.27212725219,59.47808970208181,37.05155095462564,23.0014953950638,73.69363393177053
383,45.61005173026328,67.58324106479684,43.84670215220612,43.61250549304943,36.11049751082946,33.93110068726558,44.79069784302386,43.78965520120908,50.089904110359754
384,32.484946102287864,67.89777788996433,66.03655801741911,37.83825374323068,33.29580451614646,50.075762699856014,16.477677029730934,34.524258372501166,48.676867985990626
385,50.28713989100934,38.94629612642258,64.04428109010685,44.56886115821059,56.88410652673813,55.27271360056555,32.04139178414026,62.235687860777105,44.26412034076841
386,43.47720222925036,74.09337041058802,46.346409129646446,34.67887251112402,20.425335322160784,45.189484363301304,19.131155680216974,73.74570177786333,43.45402236204359
387,35.829303615090716,45.926866712540445,29.37007048601746,47.05332840098057,57.31602519239331,55.29586854768304,41.09407958699673,40.0109963603431,39.658640770791294
388,41.40956840187376,38.990567984564635,52.6841165488559,56.030544873104404,53.50789361875518,50.470483551429126,30.292750828469693,38.49528737506858,40.06389866530015
389,37.23529868324253,33.68228589187152,76.1821722848511,41.88765662974222,46.94120250660592,30.281684730164827,49.68350225378439,57.41984830473776,43.25198411517184
390,20.260365392883,70.61342641929488,53.930643927277806,44.16042945343133,33.3101058957708,48.940100592141164,32.398101533166525,55.731636731617805,57.27654792255856
391,50.78307872877265,71.44788880417181,35.86194486541707,36.9903760483687,59.81765571531808,58.709274045955986,16.60238795052406,65.6025089420072,40.765145221559
392,29.34970773290786,40.42199082501811,43.21738355775636,51.09546024029207,73.90072737818639,56.28381302905783,38.9814820794029,33.97280333818318,58.25925559095979
393,39.19027770699309,68.17998381520624,34.91417314811474,46.3783269776055,40.64107359959075,42.8637642503562,27.13124471205124,27.213997672613512,51.79912399762881
394,46.1971332505536,59.703502683572886,50.513022344837196,56.822447463367155,50.71728596386158,62.07414654791108,39.25240479977479,41.829886725741716,43.574120095542426
395,47.33544375196691,41.0253716740021,66.77846038222232,56.22512561093805,57.75378133826124,75.67431867338416,49.36034695276526,49.12090390566471,38.750180572938945
396,23.210842198686354,33.538357877042436,70.6978028493743,43.2173188496302,47.29315636978987,75.83341756180413,28.930506236910553,50.31932464922518,41.44508925063689
397,29.184950654792075,36.51350650501041,47.83831809399211,71.07631587701059,44.72487188112827,59.29520444520497,36.4345165687791,47.30350862854708,52.84803583297062
398,49.0401021870174,37.2379114437459,39.55522879035199,41.92606285266325,46.590831967370384,59.8455457265608,29.836105575674992,73.34231187332888,15.684054135914078
399,30.888019238837046,36.54576915845603,52.95922738920254,39.678589490982255,39.39585007174883,46.44449014698233,36.079941510835646,45.16749596881379,66.69452554127024
