unit_id,ReadmissionRate,Creatinine,Sodium,BloodPressure,MedAdherence,Hemoglobin,HbA1c,LengthOfStay,FollowupDays
375,54.35014481222427,50.81739528059726,60.59986288333351,65.06777081623778,67.8238995022474,48.684379226044996,40.8155696320579,16.37955194111082,56.72270395465502
376,50.48852854933682,51.77056795097119,50.443034380965194,63.68141408453704,71.37225512242269,36.348488226033915,60.24279900094911,52.359017977327085,46.44872926880754
377,34.520939591785584,71.87401181872836,49.487525711098534,43.22201834902922,38.58193261578656,62.13906281782381,64.14034148117317,45.05625936834483,69.88573327639546
378,50.670153603053485,63.3602338987019,63.16992222105137,51.15524224797023,40.34588105597036,48.650621944212006,48.466165113418704,44.57571358812356,41.4712411109544
379,34.341497534781986,44.54229803837011,70.98194445733442,49.22627976975787,73.21617161090342,33.80534111179099,62.26071574911088,35.79863921941029,48.067968035299586
380,31.400208500456856,54.98673690486185,57.48219042128278,43.196208587154025,54.674325261281304,50.9160349077652,61.76431414690858,30.92220199316051,59.63107434180036
381,36.41470814004858,48.326573799567264,52.5083360094643,52.07112219176125,53.42162738600181,52.86120941798144,51.08571015816604,37.62393168492453,62.46503503573529
382,62.54607858127754,24.39698150173556,68.27046622585748,60.67548305367865,33.83496858586899,65.92289612142326,43.5273062353115,48.980231745814045,35.98076159676218
383,49.571564499346344,60.536690382228656,57.51427898461879,40.905224974295145,38.17064103219853,67.01788826095515,36.45435062503023,27.721193337303827,47.865030868725796
384,82.15414892736962,49.28951851647794,50.05420717378443,41.18165913765094,49.56912343863204,48.1070772798953,35.88235903223591,45.541506665784766,46.41867505693945
385,71.4135069204551,38.37176123629087,44.37458495564182,43.280963967985166,46.69410394930972,27.822290055632713,61.751210623039185,59.85704132906573,58.97307654542889
386,28.616410556450564,73.45086341023395,21.705806779644828,55.984214693445914,33.943299749612294,40.94540224785703,69.32607212805728,44.13495187543637,59.03772604409383
387,49.85554366964071,46.474778792508076,48.01301279743521,59.03298733001455,39.737071528440495,64.5532046941814,31.892836136476166,49.30579261608123,45.35704299002105
388,65.55625284411512,69.58235221413409,39.69194756150198,40.588857546328576,50.11144495159916,24.473338053720134,49.46031578309327,38.82102238435142,58.42930103747709
389,58.04355940045954,26.261289008270253,44.508951695712774,72.11982137546038,48.795065427888716,50.608431965114576,57.53998246675627,31.849632378330785,40.1892444845393
390,37.8429905496485,27.3186361320794,46.131352580471074,57.23718679112357,52.50132693732438,55.05682313842138,31.932796266593982,42.403084991057234,57.678881284490686
391,66.09600502352208,54.55026441235864,42.16008795245236,34.70697076651854,48.17165587354413,38.8532464801538,46.86904826302616,49.91552633422213,39.40026521816303
392,63.748659401222355,73.28359711283467,59.47028888055208,41.877524126347694,48.98157394902805,55.830690023122344,51.241130625046274,48.35746930584836,25.310198909222805
393,61.640499207913955,50.65650706057295,45.83661290685336,38.214086171661364,55.99174565557276,40.27754918761301,78.54825974079685,44.53374414786887,40.72402310946566
394,57.15843964090185,63.63524144334703,54.58217742077083,59.18735461189651,53.21742155598051,64.76517709720291,47.09986848304265,27.27272128037008,34.20609113634437
395,70.26737908556751,60.24629910009388,31.418145317704035,86.0987100471864,36.16091958094539,40.02997115103227,59.76956765061009,40.553020909774325,40.70239249172611
396,64.27129389314844,47.72138990648861,30.54264774241968,30.814843889341326,46.609514714870905,47.96904261211095,35.293109388687164,29.34966469772848,34.38929244552893
397,38.10723081202297,60.41200738242069,37.38882619512591,44.89338956441948,74.22710197761421,66.32921192608126,53.13834897216219,30.22045859028987,45.26514889698366
398,45.58466663489026,71.0408446136789,61.51572642866222,49.68288025989183,53.20389942973856,41.15649255461414,38.80295932805805,17.92817092907892,29.77320780734324
399,43.216120259929106,47.99963162723017,41.54354950059754,36.070109323854055,71.18258672629517,28.41744097793434,44.767558663313324,34.91713543305973,48.29603299122029
