unit_id,ReadmissionRate,MedAdherence,BloodPressure,Sodium,Creatinine,FollowupDays,Hemoglobin,LengthOfStay,CongestionBiomarker
373,33.14502361452224,50.51885129492023,49.195760561886736,41.68352607033181,59.691509837634456,46.11692418412831,62.37322639039661,34.06225173252963,-25.47005790974508
374,50.777476838759526,48.25039458383161,54.620591299021136,35.667969556786446,54.43364542703163,50.222689991601875,20.002217294304703,36.520598649901565,45.120681425104024
375,38.41834386867159,42.640200413360546,51.90026533846412,49.920294477338224,50.50445839111483,45.971054035216056,48.78335689516529,41.036959821066006,-8.952380585734634
376,27.62156282481803,76.37673378239279,50.06935472755629,58.14981285539594,46.49868658445945,57.43309102085958,53.90212195807667,26.334043570642482,-18.164209577589364
377,35.57112434376034,42.02961741215728,53.104461736814315,62.71634154078714,56.1461495783662,42.539063863063554,58.647830158730976,19.836627012871638,23.80661163627957
378,49.87578991876873,51.44111505025067,63.19809661589286,28.219697321848965,43.92675391566812,62.25696118693598,43.430410766635774,51.16427235768549,5.0283056341116605
379,68.85355176885794,32.00970675817272,31.19443087484308,46.19642093717434,73.7104274814797,59.833887578976125,22.060202795490568,42.779890815550935,13.411932413221137
380,79.30829561845268,37.72285860909372,57.95766571253301,56.795013267881366,69.08014049143964,45.86605421073011,42.38606925784589,23.015035757296594,108.7634915964621
381,36.93996603784514,54.45222360994851,32.19863745665742,37.87191937202121,36.85761275972838,42.96486813986324,69.9168523606943,45.29371757195476,-11.470849696883056
382,51.43206415760424,77.88856254027321,63.01949905903659,52.07867453210825,64.40957478240595,22.95805389660452,55.25592192626145,42.739029986998496,17.423937529294193
383,45.61005173026328,54.987642753699745,63.973371221770925,46.544269848575254,44.33129035157007,40.40703414150974,36.064791868876966,46.45593768047444,2.4027120904400583
384,32.484946102287864,52.776358312729236,61.18434657623387,73.82197587548096,33.406401029436154,39.22549075847732,47.515693319219594,13.622793022611289,1.5585093351931434
385,50.28713989100934,44.2679594501473,47.061922067829876,52.10969273318314,54.068333803949166,65.24176009549936,55.95667349054975,27.121348951198332,29.71261910528619
386,43.47720222925036,50.11418660353824,71.79711778538288,46.2086398256576,30.300595534055724,71.05074646402119,42.27671141309164,26.608126698952688,0.7256418133696059
387,35.829303615090716,42.14992829527066,40.40463070271662,30.777201672500496,49.48885544295364,42.622423174207036,54.871199847908535,38.17840210154415,13.458150023253532
388,41.40956840187376,45.530328434233056,35.8587611243417,48.7592760404427,63.26611389444758,41.01632913494689,48.9666402322706,28.936486240843312,-3.254710586781087
389,37.23529868324253,41.46960365807175,36.52687138936744,75.22199797046646,35.92379449085743,59.654897724417275,32.88223181323319,43.23604025012055,10.642545152905864
390,20.260365392882992,56.661096135354754,70.63221589467925,50.14801095892962,46.20821460441726,48.61145742489682,55.808749183780144,32.73347581994253,32.87488082894513
391,50.78307872877265,43.29438196430512,65.16125038330378,35.29770458905791,35.987931219914316,63.772563773960435,58.70544894454291,19.04741497647052,55.02760404601769
392,29.34970773290786,52.823172803667845,44.524661917886974,45.53826705225087,46.569616163994816,36.16167458801182,51.65850648066731,42.23006247748541,40.28631855450305
393,39.19027770699309,53.41743426362902,67.15041853018376,30.626786929876282,45.269301134427764,29.916978447205768,37.45839604552598,30.73442795236853,12.88323764675554
394,46.1971332505536,39.09585946314968,64.40381261113886,51.618432428115995,50.417846142043565,41.92101105197802,67.3723437091226,32.066642816511006,36.99638972006197
395,47.33544375196691,41.784648946090925,39.38900090791415,65.30029464466821,55.31751307398752,51.43793744083438,73.34957559723978,49.37062634073152,-0.40370552245328817
396,23.210842198686354,34.26243265898063,39.469028706394205,74.46699030815637,35.405869391076216,51.06088869282639,76.17402155315692,27.48761552363855,20.71311793824192
397,29.184950654792075,55.59924664914768,35.706646902741966,50.981496772652434,69.40704876757074,40.58432504964701,61.11808497174238,42.962920638595996,-31.24987489538639
398,49.0401021870174,26.845516148480055,36.2126845448207,34.94988981039337,42.64784063765441,75.4079258941423,55.435951004140776,32.96141317781715,-18.090349310756444
399,30.888019238837046,69.25603925087361,37.906254208207216,52.51830540812088,35.84167330913678,48.99660782586736,52.34850808356667,23.102435119318436,18.14265579345186
