unit_id,ReadmissionRate,Sodium,Creatinine,BloodPressure,HbA1c,Hemoglobin,LengthOfStay,FollowupDays,MedAdherence
375,42.688981236776115,63.359815806153236,42.381212504835396,44.15966852306181,44.862284860755175,47.22980077246291,23.189636558395605,47.17768159413184,74.83518059212712
376,39.5979538592764,44.874096060098296,39.438309842019116,54.52502047536792,69.50245548153516,52.295392152063776,35.04174321045329,56.21707776281212,77.9203268098609
377,40.85366722462779,67.83617851188951,60.41478646485551,58.016039483458215,60.2225823067891,29.613189482671324,43.269559480711166,45.42551404451421,41.872119347933925
378,52.640445330251026,54.29348027629714,58.73313612135142,56.12227845308893,67.7268704312561,49.726696982087276,29.30671269547421,64.77258434990065,47.79634634222745
379,53.94656654763125,47.94611988890515,48.57736331509212,41.827996902166625,59.024831138129954,62.98264476790767,52.473035100575444,52.16737112796715,39.411131113434905
380,35.04878928361733,65.95129656702144,57.77198588075514,38.59608406192514,65.11856813999708,64.44713929117876,47.15248050352473,53.183096051939714,69.22300144729175
381,53.354489893565294,40.61120143736423,69.86585618471393,53.621883215820006,60.1960117865206,75.93982383836027,51.46426452326308,55.42776581352218,38.04486841025813
382,37.81136588345097,68.59023631563127,52.56862892573168,54.6065657951932,49.65139531962258,9.744198463214593,34.702219305623714,58.83066673483282,45.37847786613507
383,60.17476898330307,85.99296526357735,68.38432891275328,36.380337720730594,37.687081535334165,63.77101787418739,36.39722173421068,50.61434441162807,48.006892571982284
384,25.132148924996475,27.34715429721807,35.89295072876552,68.06835667879531,78.97790668083552,38.98957824579862,34.328862516276175,56.559670147470385,61.28052201637016
385,87.46012993336406,50.216598751114994,51.88968660093899,36.628531440072315,37.91711147871482,39.72920500439861,47.325220972073986,39.49847540360672,51.355143925211856
386,59.3726341337255,38.2210203401333,36.0302149122888,70.4671775977755,63.94746437713055,47.849162190409,46.24011544928866,66.17889939257579,31.01591219809638
387,46.9252944950898,44.30873518521499,42.765098107037765,41.22422656522221,35.753892244900925,53.700363023214145,36.51771852892949,62.86307592691448,51.869872081366644
388,59.855015583757414,28.288025640085905,27.664484627452698,44.61030620479272,53.56846456896374,50.51209636944687,38.11663999868636,60.50648551662528,64.62867002779404
389,79.30866936519968,49.90795586899334,27.905253883427214,58.8381499148337,48.59361672318919,38.38914219813364,53.092194939628534,63.69387639989475,39.5794107992021
390,32.40286798224757,69.62658799628312,51.976041916875154,35.907759825217624,59.674426628201104,41.10662519093952,41.99645543462633,59.845514476012475,53.67322806876896
391,80.87749227844874,49.76743867614511,22.855906202348784,44.161645559000064,52.531229324797934,77.67473724236862,53.30192016425239,25.315704525215814,47.32758628376153
392,62.961485129422556,56.061749009287745,41.163749602784655,58.38752246453141,42.25728576678256,38.43834853811293,42.427530054759465,52.48860305084611,60.06824227048304
393,62.70785958776229,53.280680713825035,80.10169920885868,35.77144642743249,47.74967810535849,55.91334647282242,38.38618756841177,62.34733471633552,53.17571357397059
394,50.97181238342456,50.97747127329378,57.05455523785387,49.15857173313819,57.11341316892818,57.216816514624114,37.25846961323566,57.08630750198266,50.69607399333601
395,46.18026545120478,60.54261771134079,53.996670098427124,73.40089875823402,72.43654493745005,39.87796330415556,43.416361259343375,55.39827895035643,41.6046108657598
396,31.454195471091747,30.579350370910866,44.312246872833164,59.7628248987908,41.203265803518285,56.37974089241388,1.0163839808994264,30.11453617023888,48.62887074232103
397,61.76805763446768,40.814113480913264,61.4708604085131,25.874614767843898,56.49909741674407,48.50968069201533,44.15914061781845,27.148146839249904,55.279648742257365
398,59.73759483367254,42.972761647446724,59.551876573993056,71.92593151699315,64.38806690278437,22.667564602388385,26.829107749379677,39.66886890854774,68.57672278969002
399,55.495034156721225,67.60534912983249,52.50965123375531,56.782526635281116,48.45014164803088,60.65308329654488,37.77004909705748,49.28293781639654,71.41674167974392
