unit_id,ReadmissionRate,MedAdherence,LengthOfStay,BloodPressure,Sodium,Hemoglobin,HbA1c,Creatinine,FollowupDays
375,86.07541791170217,28.555553830625147,40.153571515908624,63.714532287395194,71.43056468070142,31.555802218478906,22.29550584804455,39.84152613753003,55.5199612228033
376,52.62941186857273,37.824647067358775,56.05930380048453,49.0692215486568,26.514565506408186,59.47854555027563,37.466675072479525,62.37149733501889,51.87333283346304
377,65.2964763114061,49.05126776573769,31.3149005587832,50.80877457424712,39.53458035652591,27.13722287583316,56.22478200149091,43.215959407847606,35.66168393749413
378,83.08391696015329,54.69138381273541,46.04373352329637,48.94099821004811,51.56196484536386,37.604838557295544,55.10909713636805,57.657867629979556,43.392626600543096
379,23.938866123578258,21.22662052631085,24.989526226840926,59.51133218744551,55.99879045236361,46.09825554785187,40.379795254719966,44.82705631453177,48.441474495085174
380,45.232244378266806,69.06682700208177,41.93191586965585,70.39478514478675,60.371864573242604,65.45697152174867,41.77874744613493,54.74995432205921,36.315245973768526
381,71.01978503781292,47.614922258723496,39.53624772118133,53.27452652204557,23.095396652742167,52.225007179825745,65.52674891814053,49.38288834670954,37.93172384280062
382,45.329588442286834,53.64160701496049,27.962773812686976,44.68136943546926,50.20896819315303,49.47594543934211,51.64146945425916,24.524092527052964,43.418742363287315
383,20.665770248390043,61.141555849176584,30.753012722933693,47.53225335736977,62.74995464023243,62.06277069531277,47.06522229858312,60.24927094061844,41.42148737499781
384,24.118672388932353,53.79544981926392,18.891464672815523,47.4778340130939,46.25312992445801,57.616198635665775,39.02342163716483,43.900122269940056,77.16638278953236
385,34.035841899674956,64.40108100544253,49.99849964079954,46.72936979342014,55.70293729536495,49.65934704492185,61.87762820148573,51.34513055637399,47.356830138416804
386,56.42488544445831,28.186910493284053,22.412168206613785,48.22784677682998,41.10979032231196,49.687019443847355,63.94694900282478,62.22852284323801,49.56601972115213
387,23.661329568847556,32.84665002020677,32.539964182392815,60.30926891227585,47.69266350065585,51.84335175774545,55.912797505929255,32.39213757589707,59.714229346820986
388,45.66309399426841,63.42462199614508,42.77228424982755,44.95955991414659,52.68777074038351,61.28553627492474,46.8632083509008,62.56543602506831,71.91203831260621
389,24.49522071416616,63.54910367063349,33.45122394799006,41.720575477767284,57.570090757988574,58.38907956811787,47.07815786337777,57.10376024571411,46.77863713105656
390,49.07148793209409,47.181237393193875,42.63330979746256,53.2375504233088,44.060600757124575,52.497910337400576,49.942503579746145,54.480851082026575,46.09201749466479
391,41.548995917484035,51.889324466500824,35.90956376695085,44.92023162712872,29.342126587491933,48.047457235361996,30.2347100501517,68.07750599196036,73.47278166464041
392,40.53746318345882,38.26599538439971,43.88335799937399,36.783693346440415,62.549038344802206,52.15348494560342,61.493949465083716,26.07829613378394,48.336935904788845
393,48.95396018636258,40.609414624060825,52.313290893810795,42.07594689759442,25.182496790254405,45.780494128684666,43.4566350466443,32.08679473712129,63.98793166128251
394,31.862247074354748,37.79928323959045,53.41583985667998,47.177408994524285,47.92319809932494,63.73765742987991,38.05728829423111,41.914532360730504,23.5493871395481
395,53.82345505321294,42.920709895480314,37.918391189157184,70.47426378578457,71.15128634146737,43.631615071734515,56.46969171190528,59.319937874875,52.76712340226522
396,68.06722811829533,53.371303864027134,35.64606149590616,33.39918764898778,75.82486103405353,34.87112789297038,26.482962564462387,59.42693887754058,59.892404489802345
397,37.27338808986072,60.036620436439534,37.429872773856964,59.64451666512314,29.614524185269886,50.42786715065887,40.773802748634196,39.58315451342343,74.31394711777004
398,36.596383364178074,38.930698384413795,16.406296343361593,35.05123764071851,65.6366322889416,67.05727999988065,53.26621371291642,58.87007003554815,72.09779436564041
399,32.26903631473826,46.3702331156358,36.23379611076293,42.76807132586676,55.93800575211745,53.13498950914365,49.14180200509323,66.41229798016647,68.51710080169771
