run,split,global_step,key,value,source
easy,eval,6,eval/all/environment/archetype/collider_selection/part_b,0.2678,eval_dump
easy,eval,6,eval/all/environment/archetype/collider_selection/score,0.27375,eval_dump
easy,eval,6,eval/all/environment/archetype/collider_selection/truncated,0.2,eval_dump
easy,eval,6,eval/all/environment/archetype/collider_selection/turns,5.9,eval_dump
easy,eval,6,eval/all/environment/archetype/competing_causes/episodes,10.0,eval_dump
easy,eval,6,eval/all/environment/archetype/competing_causes/part_a,0.279,eval_dump
easy,eval,6,eval/all/environment/archetype/competing_causes/part_b,0.3825,eval_dump
easy,eval,6,eval/all/environment/archetype/competing_causes/score,0.315385832004253,eval_dump
easy,eval,6,eval/all/environment/archetype/competing_causes/truncated,0.3,eval_dump
easy,eval,6,eval/all/environment/archetype/competing_causes/turns,5.5,eval_dump
easy,eval,6,eval/all/environment/archetype/confounded_chain/episodes,10.0,eval_dump
easy,eval,6,eval/all/environment/archetype/confounded_chain/part_a,0.365,eval_dump
easy,eval,6,eval/all/environment/archetype/confounded_chain/part_b,0.29779999999999995,eval_dump
easy,eval,6,eval/all/environment/archetype/confounded_chain/score,0.328275,eval_dump
easy,eval,6,eval/all/environment/archetype/confounded_chain/truncated,0.1,eval_dump
easy,eval,6,eval/all/environment/archetype/confounded_chain/turns,5.6,eval_dump
easy,eval,6,eval/all/environment/archetype/confounded_reversal/episodes,10.0,eval_dump
easy,eval,6,eval/all/environment/archetype/confounded_reversal/part_a,0.026600000000000002,eval_dump
easy,eval,6,eval/all/environment/archetype/confounded_reversal/part_b,0.1233,eval_dump
easy,eval,6,eval/all/environment/archetype/confounded_reversal/score,0.06661666666666667,eval_dump
easy,eval,6,eval/all/environment/archetype/confounded_reversal/truncated,0.4,eval_dump
easy,eval,6,eval/all/environment/archetype/confounded_reversal/turns,6.6,eval_dump
easy,eval,6,eval/all/environment/archetype/dose_window/episodes,10.0,eval_dump
easy,eval,6,eval/all/environment/archetype/dose_window/part_a,0.41180000000000005,eval_dump
easy,eval,6,eval/all/environment/archetype/dose_window/part_b,0.33690000000000003,eval_dump
easy,eval,6,eval/all/environment/archetype/dose_window/score,0.368725,eval_dump
easy,eval,6,eval/all/environment/archetype/dose_window/truncated,0.0,eval_dump
easy,eval,6,eval/all/environment/archetype/dose_window/turns,6.2,eval_dump
easy,eval,6,eval/all/environment/archetype/hidden_subtype/episodes,10.0,eval_dump
easy,eval,6,eval/all/environment/archetype/hidden_subtype/part_a,0.1985,eval_dump
easy,eval,6,eval/all/environment/archetype/hidden_subtype/part_b,0.261,eval_dump
easy,eval,6,eval/all/environment/archetype/hidden_subtype/score,0.21944624125874124,eval_dump
easy,eval,6,eval/all/environment/archetype/hidden_subtype/truncated,0.2,eval_dump
easy,eval,6,eval/all/environment/archetype/hidden_subtype/turns,5.6,eval_dump
easy,eval,6,eval/all/environment/archetype/instrument_only/episodes,10.0,eval_dump
easy,eval,6,eval/all/environment/archetype/instrument_only/part_a,0.12409999999999999,eval_dump
easy,eval,6,eval/all/environment/archetype/instrument_only/part_b,0.24,eval_dump
easy,eval,6,eval/all/environment/archetype/instrument_only/score,0.15800439691027926,eval_dump
easy,eval,6,eval/all/environment/archetype/instrument_only/truncated,0.2,eval_dump
easy,eval,6,eval/all/environment/archetype/instrument_only/turns,6.6,eval_dump
easy,eval,6,eval/all/environment/archetype/surrogate_trap/episodes,10.0,eval_dump
easy,eval,6,eval/all/environment/archetype/surrogate_trap/part_a,0.2888,eval_dump
easy,eval,6,eval/all/environment/archetype/surrogate_trap/part_b,0.27090000000000003,eval_dump
easy,eval,6,eval/all/environment/archetype/surrogate_trap/score,0.27290555555555557,eval_dump
easy,eval,6,eval/all/environment/archetype/surrogate_trap/truncated,0.1,eval_dump
easy,eval,6,eval/all/environment/archetype/surrogate_trap/turns,7.4,eval_dump
easy,eval,6,eval/all/environment/archetype/synergy_pair/episodes,10.0,eval_dump
easy,eval,6,eval/all/environment/archetype/synergy_pair/part_a,0.2682,eval_dump
easy,eval,6,eval/all/environment/archetype/synergy_pair/part_b,0.4359,eval_dump
easy,eval,6,eval/all/environment/archetype/synergy_pair/score,0.34892500000000004,eval_dump
easy,eval,6,eval/all/environment/archetype/synergy_pair/truncated,0.1,eval_dump
easy,eval,6,eval/all/environment/archetype/synergy_pair/turns,6.8,eval_dump
easy,eval,6,eval/all/environment/completed,0.8222222222222222,eval_dump
easy,eval,6,eval/all/environment/forced_no_answer,0.0,eval_dump
easy,eval,6,eval/all/environment/interventions,2.8222222222222224,eval_dump
easy,eval,6,eval/all/environment/invalid_id_fraction,0.034162803379779644,eval_dump
easy,eval,6,eval/all/environment/parse_failures,0.044444444444444446,eval_dump
easy,eval,6,eval/all/environment/part_a,0.24907777777777776,eval_dump
easy,eval,6,eval/all/environment/part_b,0.2906777777777778,eval_dump
easy,eval,6,eval/all/environment/queries_used,4.144444444444445,eval_dump
easy,eval,6,eval/all/environment/reward_error,0.0,eval_dump
easy,eval,6,eval/all/environment/score,0.26133707693283287,eval_dump
easy,eval,6,eval/all/environment/truncated,0.17777777777777778,eval_dump
easy,eval,6,eval/all/environment/turns,6.2444444444444445,eval_dump
easy,eval,6,eval/all/generate/avg_assistant_tokens,8738.122222222222,eval_dump
easy,eval,6,eval/all/generate/avg_num_tokens,11632.177777777777,eval_dump
easy,eval,6,eval/all/generate/avg_tokens_non_zero_rewards,10028.375,eval_dump
easy,eval,6,eval/all/generate/avg_tokens_zero_rewards,18047.38888888889,eval_dump
easy,eval,6,eval/all/generate/max_assistant_tokens,21761,eval_dump
easy,eval,6,eval/all/generate/max_num_tokens,23242,eval_dump
easy,eval,6,eval/all/generate/min_assistant_tokens,2404,eval_dump
easy,eval,6,eval/all/generate/min_num_tokens,3223,eval_dump
easy,eval,6,eval/all/generate/std_assistant_tokens,4338.379615139935,eval_dump
easy,eval,6,eval/all/generate/std_num_tokens,4638.688321732,eval_dump
easy,eval,6,eval/all/generate/tokens_per_turn_max,8192,eval_dump
easy,eval,6,eval/all/generate/tokens_per_turn_mean,1399.3434163701068,eval_dump
easy,eval,6,eval/all/generate/tokens_per_turn_std,1432.0523626089266,eval_dump
easy,eval,6,eval/all/generate/trajectory_time_completion_max,933.3490827772766,eval_dump
easy,eval,6,eval/all/generate/trajectory_time_completion_mean,557.6190153114084,eval_dump
easy,eval,6,eval/all/generate/trajectory_time_completion_p90,784.4197562154849,eval_dump
easy,eval,6,eval/all/generate/trajectory_time_env_max,7.578241042327136,eval_dump
easy,eval,6,eval/all/generate/trajectory_time_env_mean,1.0711508341288816,eval_dump
easy,eval,6,eval/all/generate/trajectory_time_env_p90,2.9775502222124537,eval_dump
easy,eval,6,eval/all/generate/trajectory_time_llm_max,904.0886460226029,eval_dump
easy,eval,6,eval/all/generate/trajectory_time_llm_mean,528.0834025875045,eval_dump
easy,eval,6,eval/all/generate/trajectory_time_llm_p90,764.3927263960708,eval_dump
easy,eval,6,eval/all/generate/trajectory_time_other_max,59.10556343989447,eval_dump
easy,eval,6,eval/all/generate/trajectory_time_other_mean,28.464461889775055,eval_dump
easy,eval,6,eval/all/generate/trajectory_time_other_p90,52.685921528562915,eval_dump
easy,eval,6,eval/all/mean_positive_reward,0.26133707693283287,eval_dump
easy,eval,6,eval/all/pass_at_2,1.0,eval_dump
easy,eval,6,eval/archetype/collider_selection/avg_score,0.27375,eval_dump
easy,eval,6,eval/archetype/collider_selection/episodes,10.0,eval_dump
easy,eval,6,eval/archetype/collider_selection/mean_positive_reward,0.27375,eval_dump
easy,eval,6,eval/archetype/collider_selection/n_episodes,10,eval_dump
easy,eval,6,eval/archetype/collider_selection/part_a,0.2797,eval_dump
easy,eval,6,eval/archetype/collider_selection/part_b,0.2678,eval_dump
easy,eval,6,eval/archetype/collider_selection/pass_at_2,1.0,eval_dump
easy,eval,6,eval/archetype/collider_selection/recompute_matches,True,eval_dump
easy,eval,6,eval/archetype/collider_selection/recomputed_avg_score,0.27375,eval_dump
easy,eval,6,eval/archetype/collider_selection/score,0.27375,eval_dump
easy,eval,6,eval/archetype/collider_selection/truncated,0.2,eval_dump
easy,eval,6,eval/archetype/collider_selection/turns,5.9,eval_dump
easy,eval,6,eval/archetype/competing_causes/avg_score,0.3153858320042531,eval_dump
easy,eval,6,eval/archetype/competing_causes/episodes,10.0,eval_dump
easy,eval,6,eval/archetype/competing_causes/mean_positive_reward,0.3153858320042531,eval_dump
easy,eval,6,eval/archetype/competing_causes/n_episodes,10,eval_dump
easy,eval,6,eval/archetype/competing_causes/part_a,0.279,eval_dump
easy,eval,6,eval/archetype/competing_causes/part_b,0.3825,eval_dump
easy,eval,6,eval/archetype/competing_causes/pass_at_2,1.0,eval_dump
easy,eval,6,eval/archetype/competing_causes/recompute_matches,True,eval_dump
easy,eval,6,eval/archetype/competing_causes/recomputed_avg_score,0.315385832004253,eval_dump
easy,eval,6,eval/archetype/competing_causes/score,0.315385832004253,eval_dump
easy,eval,6,eval/archetype/competing_causes/truncated,0.3,eval_dump
easy,eval,6,eval/archetype/competing_causes/turns,5.5,eval_dump
easy,eval,6,eval/archetype/confounded_chain/avg_score,0.328275,eval_dump
easy,eval,6,eval/archetype/confounded_chain/episodes,10.0,eval_dump
easy,eval,6,eval/archetype/confounded_chain/mean_positive_reward,0.328275,eval_dump
easy,eval,6,eval/archetype/confounded_chain/n_episodes,10,eval_dump
easy,eval,6,eval/archetype/confounded_chain/part_a,0.365,eval_dump
easy,eval,6,eval/archetype/confounded_chain/part_b,0.29779999999999995,eval_dump
easy,eval,6,eval/archetype/confounded_chain/pass_at_2,1.0,eval_dump
easy,eval,6,eval/archetype/confounded_chain/recompute_matches,True,eval_dump
easy,eval,6,eval/archetype/confounded_chain/recomputed_avg_score,0.328275,eval_dump
easy,eval,6,eval/archetype/confounded_chain/score,0.328275,eval_dump
easy,eval,6,eval/archetype/confounded_chain/truncated,0.1,eval_dump
easy,eval,6,eval/archetype/confounded_chain/turns,5.6,eval_dump
easy,eval,6,eval/archetype/confounded_reversal/avg_score,0.06661666666666667,eval_dump
easy,eval,6,eval/archetype/confounded_reversal/episodes,10.0,eval_dump
easy,eval,6,eval/archetype/confounded_reversal/mean_positive_reward,0.06661666666666667,eval_dump
easy,eval,6,eval/archetype/confounded_reversal/n_episodes,10,eval_dump
easy,eval,6,eval/archetype/confounded_reversal/part_a,0.026600000000000002,eval_dump
easy,eval,6,eval/archetype/confounded_reversal/part_b,0.1233,eval_dump
easy,eval,6,eval/archetype/confounded_reversal/pass_at_2,1.0,eval_dump
easy,eval,6,eval/archetype/confounded_reversal/recompute_matches,True,eval_dump
easy,eval,6,eval/archetype/confounded_reversal/recomputed_avg_score,0.06661666666666667,eval_dump
easy,eval,6,eval/archetype/confounded_reversal/score,0.06661666666666667,eval_dump
easy,eval,6,eval/archetype/confounded_reversal/truncated,0.4,eval_dump
easy,eval,6,eval/archetype/confounded_reversal/turns,6.6,eval_dump
easy,eval,6,eval/archetype/dose_window/avg_score,0.36872499999999997,eval_dump
easy,eval,6,eval/archetype/dose_window/episodes,10.0,eval_dump
easy,eval,6,eval/archetype/dose_window/mean_positive_reward,0.36872499999999997,eval_dump
easy,eval,6,eval/archetype/dose_window/n_episodes,10,eval_dump
easy,eval,6,eval/archetype/dose_window/part_a,0.41180000000000005,eval_dump
easy,eval,6,eval/archetype/dose_window/part_b,0.33690000000000003,eval_dump
easy,eval,6,eval/archetype/dose_window/pass_at_2,1.0,eval_dump
easy,eval,6,eval/archetype/dose_window/recompute_matches,True,eval_dump
easy,eval,6,eval/archetype/dose_window/recomputed_avg_score,0.368725,eval_dump
easy,eval,6,eval/archetype/dose_window/score,0.368725,eval_dump
easy,eval,6,eval/archetype/dose_window/truncated,0.0,eval_dump
easy,eval,6,eval/archetype/dose_window/turns,6.2,eval_dump
easy,eval,6,eval/archetype/hidden_subtype/avg_score,0.2194462412587413,eval_dump
easy,eval,6,eval/archetype/hidden_subtype/episodes,10.0,eval_dump
easy,eval,6,eval/archetype/hidden_subtype/mean_positive_reward,0.2194462412587413,eval_dump
easy,eval,6,eval/archetype/hidden_subtype/n_episodes,10,eval_dump
easy,eval,6,eval/archetype/hidden_subtype/part_a,0.1985,eval_dump
easy,eval,6,eval/archetype/hidden_subtype/part_b,0.261,eval_dump
easy,eval,6,eval/archetype/hidden_subtype/pass_at_2,1.0,eval_dump
easy,eval,6,eval/archetype/hidden_subtype/recompute_matches,True,eval_dump
easy,eval,6,eval/archetype/hidden_subtype/recomputed_avg_score,0.21944624125874124,eval_dump
easy,eval,6,eval/archetype/hidden_subtype/score,0.21944624125874124,eval_dump
easy,eval,6,eval/archetype/hidden_subtype/truncated,0.2,eval_dump
easy,eval,6,eval/archetype/hidden_subtype/turns,5.6,eval_dump
easy,eval,6,eval/archetype/instrument_only/avg_score,0.15800439691027926,eval_dump
easy,eval,6,eval/archetype/instrument_only/episodes,10.0,eval_dump
easy,eval,6,eval/archetype/instrument_only/mean_positive_reward,0.15800439691027926,eval_dump
easy,eval,6,eval/archetype/instrument_only/n_episodes,10,eval_dump
easy,eval,6,eval/archetype/instrument_only/part_a,0.12409999999999999,eval_dump
easy,eval,6,eval/archetype/instrument_only/part_b,0.24,eval_dump
easy,eval,6,eval/archetype/instrument_only/pass_at_2,1.0,eval_dump
easy,eval,6,eval/archetype/instrument_only/recompute_matches,True,eval_dump
easy,eval,6,eval/archetype/instrument_only/recomputed_avg_score,0.15800439691027926,eval_dump
easy,eval,6,eval/archetype/instrument_only/score,0.15800439691027926,eval_dump
easy,eval,6,eval/archetype/instrument_only/truncated,0.2,eval_dump
easy,eval,6,eval/archetype/instrument_only/turns,6.6,eval_dump
easy,eval,6,eval/archetype/surrogate_trap/avg_score,0.27290555555555557,eval_dump
easy,eval,6,eval/archetype/surrogate_trap/episodes,10.0,eval_dump
easy,eval,6,eval/archetype/surrogate_trap/mean_positive_reward,0.27290555555555557,eval_dump
easy,eval,6,eval/archetype/surrogate_trap/n_episodes,10,eval_dump
easy,eval,6,eval/archetype/surrogate_trap/part_a,0.2888,eval_dump
easy,eval,6,eval/archetype/surrogate_trap/part_b,0.27090000000000003,eval_dump
easy,eval,6,eval/archetype/surrogate_trap/pass_at_2,1.0,eval_dump
easy,eval,6,eval/archetype/surrogate_trap/recompute_matches,True,eval_dump
easy,eval,6,eval/archetype/surrogate_trap/recomputed_avg_score,0.27290555555555557,eval_dump
easy,eval,6,eval/archetype/surrogate_trap/score,0.27290555555555557,eval_dump
easy,eval,6,eval/archetype/surrogate_trap/truncated,0.1,eval_dump
easy,eval,6,eval/archetype/surrogate_trap/turns,7.4,eval_dump
easy,eval,6,eval/archetype/synergy_pair/avg_score,0.34892500000000004,eval_dump
easy,eval,6,eval/archetype/synergy_pair/episodes,10.0,eval_dump
easy,eval,6,eval/archetype/synergy_pair/mean_positive_reward,0.34892500000000004,eval_dump
easy,eval,6,eval/archetype/synergy_pair/n_episodes,10,eval_dump
easy,eval,6,eval/archetype/synergy_pair/part_a,0.2682,eval_dump
easy,eval,6,eval/archetype/synergy_pair/part_b,0.4359,eval_dump
easy,eval,6,eval/archetype/synergy_pair/pass_at_2,1.0,eval_dump
easy,eval,6,eval/archetype/synergy_pair/recompute_matches,True,eval_dump
easy,eval,6,eval/archetype/synergy_pair/recomputed_avg_score,0.34892500000000004,eval_dump
easy,eval,6,eval/archetype/synergy_pair/score,0.34892500000000004,eval_dump
easy,eval,6,eval/archetype/synergy_pair/truncated,0.1,eval_dump
easy,eval,6,eval/archetype/synergy_pair/turns,6.8,eval_dump
easy,eval,6,eval/rpg_v9_eval_collider_selection/avg_score,0.27375,eval_dump
easy,eval,6,eval/rpg_v9_eval_collider_selection/mean_positive_reward,0.27375,eval_dump
easy,eval,6,eval/rpg_v9_eval_collider_selection/pass_at_2,1.0,eval_dump
easy,eval,6,eval/rpg_v9_eval_competing_causes/avg_score,0.3153858320042531,eval_dump
easy,eval,6,eval/rpg_v9_eval_competing_causes/mean_positive_reward,0.3153858320042531,eval_dump
easy,eval,6,eval/rpg_v9_eval_competing_causes/pass_at_2,1.0,eval_dump
easy,eval,6,eval/rpg_v9_eval_confounded_chain/avg_score,0.328275,eval_dump
easy,eval,6,eval/rpg_v9_eval_confounded_chain/mean_positive_reward,0.328275,eval_dump
easy,eval,6,eval/rpg_v9_eval_confounded_chain/pass_at_2,1.0,eval_dump
easy,eval,6,eval/rpg_v9_eval_confounded_reversal/avg_score,0.06661666666666667,eval_dump
easy,eval,6,eval/rpg_v9_eval_confounded_reversal/mean_positive_reward,0.06661666666666667,eval_dump
easy,eval,6,eval/rpg_v9_eval_confounded_reversal/pass_at_2,1.0,eval_dump
easy,eval,6,eval/rpg_v9_eval_dose_window/avg_score,0.36872499999999997,eval_dump
easy,eval,6,eval/rpg_v9_eval_dose_window/mean_positive_reward,0.36872499999999997,eval_dump
easy,eval,6,eval/rpg_v9_eval_dose_window/pass_at_2,1.0,eval_dump
easy,eval,6,eval/rpg_v9_eval_hidden_subtype/avg_score,0.2194462412587413,eval_dump
easy,eval,6,eval/rpg_v9_eval_hidden_subtype/mean_positive_reward,0.2194462412587413,eval_dump
easy,eval,6,eval/rpg_v9_eval_hidden_subtype/pass_at_2,1.0,eval_dump
easy,eval,6,eval/rpg_v9_eval_instrument_only/avg_score,0.15800439691027926,eval_dump
easy,eval,6,eval/rpg_v9_eval_instrument_only/mean_positive_reward,0.15800439691027926,eval_dump
easy,eval,6,eval/rpg_v9_eval_instrument_only/pass_at_2,1.0,eval_dump
easy,eval,6,eval/rpg_v9_eval_surrogate_trap/avg_score,0.27290555555555557,eval_dump
easy,eval,6,eval/rpg_v9_eval_surrogate_trap/mean_positive_reward,0.27290555555555557,eval_dump
easy,eval,6,eval/rpg_v9_eval_surrogate_trap/pass_at_2,1.0,eval_dump
easy,eval,6,eval/rpg_v9_eval_synergy_pair/avg_score,0.34892500000000004,eval_dump
easy,eval,6,eval/rpg_v9_eval_synergy_pair/mean_positive_reward,0.34892500000000004,eval_dump
easy,eval,6,eval/rpg_v9_eval_synergy_pair/pass_at_2,1.0,eval_dump
easy,eval,8,eval/all/avg_score,0.25167667548500877,wandb_txlog
easy,eval,8,eval/all/avg_score,0.25167667548500877,eval_dump
easy,eval,8,eval/all/environment/accepted,0,wandb_txlog
easy,eval,8,eval/all/environment/accepted,0.0,eval_dump
easy,eval,8,eval/all/environment/archetype/collider_selection/episodes,10,wandb_txlog
easy,eval,8,eval/all/environment/archetype/collider_selection/episodes,10.0,eval_dump
easy,eval,8,eval/all/environment/archetype/collider_selection/part_a,0.09490000000000001,wandb_txlog
easy,eval,8,eval/all/environment/archetype/collider_selection/part_a,0.09490000000000001,eval_dump
easy,eval,8,eval/all/environment/archetype/collider_selection/part_b,0.2311,wandb_txlog
easy,eval,8,eval/all/environment/archetype/collider_selection/part_b,0.2311,eval_dump
easy,eval,8,eval/all/environment/archetype/collider_selection/score,0.15883333333333333,wandb_txlog
easy,eval,8,eval/all/environment/archetype/collider_selection/score,0.15883333333333333,eval_dump
easy,eval,8,eval/all/environment/archetype/collider_selection/truncated,0.4,wandb_txlog
easy,eval,8,eval/all/environment/archetype/collider_selection/truncated,0.4,eval_dump
easy,eval,8,eval/all/environment/archetype/collider_selection/turns,5.3,wandb_txlog
easy,eval,8,eval/all/environment/archetype/collider_selection/turns,5.3,eval_dump
easy,eval,8,eval/all/environment/archetype/competing_causes/episodes,10,wandb_txlog
easy,eval,8,eval/all/environment/archetype/competing_causes/episodes,10.0,eval_dump
easy,eval,8,eval/all/environment/archetype/competing_causes/part_a,0.1755,wandb_txlog
easy,eval,8,eval/all/environment/archetype/competing_causes/part_a,0.1755,eval_dump
easy,eval,8,eval/all/environment/archetype/competing_causes/part_b,0.17,wandb_txlog
easy,eval,8,eval/all/environment/archetype/competing_causes/part_b,0.17,eval_dump
easy,eval,8,eval/all/environment/archetype/competing_causes/score,0.155875,wandb_txlog
easy,eval,8,eval/all/environment/archetype/competing_causes/score,0.155875,eval_dump
easy,eval,8,eval/all/environment/archetype/competing_causes/truncated,0.5,wandb_txlog
easy,eval,8,eval/all/environment/archetype/competing_causes/truncated,0.5,eval_dump
easy,eval,8,eval/all/environment/archetype/competing_causes/turns,8.2,wandb_txlog
easy,eval,8,eval/all/environment/archetype/competing_causes/turns,8.2,eval_dump
easy,eval,8,eval/all/environment/archetype/confounded_chain/episodes,10,wandb_txlog
easy,eval,8,eval/all/environment/archetype/confounded_chain/episodes,10.0,eval_dump
easy,eval,8,eval/all/environment/archetype/confounded_chain/part_a,0.5886,wandb_txlog
easy,eval,8,eval/all/environment/archetype/confounded_chain/part_a,0.5886,eval_dump
easy,eval,8,eval/all/environment/archetype/confounded_chain/part_b,0.43,wandb_txlog
easy,eval,8,eval/all/environment/archetype/confounded_chain/part_b,0.43,eval_dump
easy,eval,8,eval/all/environment/archetype/confounded_chain/score,0.5009666666666667,wandb_txlog
easy,eval,8,eval/all/environment/archetype/confounded_chain/score,0.5009666666666667,eval_dump
easy,eval,8,eval/all/environment/archetype/confounded_chain/truncated,0.1,wandb_txlog
easy,eval,8,eval/all/environment/archetype/confounded_chain/truncated,0.1,eval_dump
easy,eval,8,eval/all/environment/archetype/confounded_chain/turns,5.4,wandb_txlog
easy,eval,8,eval/all/environment/archetype/confounded_chain/turns,5.4,eval_dump
easy,eval,8,eval/all/environment/archetype/confounded_reversal/episodes,10,wandb_txlog
easy,eval,8,eval/all/environment/archetype/confounded_reversal/episodes,10.0,eval_dump
easy,eval,8,eval/all/environment/archetype/confounded_reversal/part_a,0.2763,wandb_txlog
easy,eval,8,eval/all/environment/archetype/confounded_reversal/part_a,0.2763,eval_dump
easy,eval,8,eval/all/environment/archetype/confounded_reversal/part_b,0.3382,wandb_txlog
easy,eval,8,eval/all/environment/archetype/confounded_reversal/part_b,0.3382,eval_dump
easy,eval,8,eval/all/environment/archetype/confounded_reversal/score,0.29919444444444443,wandb_txlog
easy,eval,8,eval/all/environment/archetype/confounded_reversal/score,0.29919444444444443,eval_dump
easy,eval,8,eval/all/environment/archetype/confounded_reversal/truncated,0,wandb_txlog
easy,eval,8,eval/all/environment/archetype/confounded_reversal/truncated,0.0,eval_dump
easy,eval,8,eval/all/environment/archetype/confounded_reversal/turns,7.1,wandb_txlog
easy,eval,8,eval/all/environment/archetype/confounded_reversal/turns,7.1,eval_dump
easy,eval,8,eval/all/environment/archetype/dose_window/episodes,10,wandb_txlog
easy,eval,8,eval/all/environment/archetype/dose_window/episodes,10.0,eval_dump
easy,eval,8,eval/all/environment/archetype/dose_window/part_a,0.2599,wandb_txlog
easy,eval,8,eval/all/environment/archetype/dose_window/part_a,0.2599,eval_dump
easy,eval,8,eval/all/environment/archetype/dose_window/part_b,0.3512,wandb_txlog
easy,eval,8,eval/all/environment/archetype/dose_window/part_b,0.3512,eval_dump
easy,eval,8,eval/all/environment/archetype/dose_window/score,0.3027722222222222,wandb_txlog
easy,eval,8,eval/all/environment/archetype/dose_window/score,0.3027722222222222,eval_dump
easy,eval,8,eval/all/environment/archetype/dose_window/truncated,0,wandb_txlog
easy,eval,8,eval/all/environment/archetype/dose_window/truncated,0.0,eval_dump
easy,eval,8,eval/all/environment/archetype/dose_window/turns,6.7,wandb_txlog
easy,eval,8,eval/all/environment/archetype/dose_window/turns,6.7,eval_dump
easy,eval,8,eval/all/environment/archetype/hidden_subtype/episodes,10,wandb_txlog
easy,eval,8,eval/all/environment/archetype/hidden_subtype/episodes,10.0,eval_dump
easy,eval,8,eval/all/environment/archetype/hidden_subtype/part_a,0.06620000000000001,wandb_txlog
easy,eval,8,eval/all/environment/archetype/hidden_subtype/part_a,0.06620000000000001,eval_dump
easy,eval,8,eval/all/environment/archetype/hidden_subtype/part_b,0.1782,wandb_txlog
easy,eval,8,eval/all/environment/archetype/hidden_subtype/part_b,0.1782,eval_dump
easy,eval,8,eval/all/environment/archetype/hidden_subtype/score,0.1204142857142857,wandb_txlog
easy,eval,8,eval/all/environment/archetype/hidden_subtype/score,0.1204142857142857,eval_dump
easy,eval,8,eval/all/environment/archetype/hidden_subtype/truncated,0.3,wandb_txlog
easy,eval,8,eval/all/environment/archetype/hidden_subtype/truncated,0.3,eval_dump
easy,eval,8,eval/all/environment/archetype/hidden_subtype/turns,5.1,wandb_txlog
easy,eval,8,eval/all/environment/archetype/hidden_subtype/turns,5.1,eval_dump
easy,eval,8,eval/all/environment/archetype/instrument_only/episodes,10,wandb_txlog
easy,eval,8,eval/all/environment/archetype/instrument_only/episodes,10.0,eval_dump
easy,eval,8,eval/all/environment/archetype/instrument_only/part_a,0.174,wandb_txlog
easy,eval,8,eval/all/environment/archetype/instrument_only/part_a,0.174,eval_dump
easy,eval,8,eval/all/environment/archetype/instrument_only/part_b,0.2292,wandb_txlog
easy,eval,8,eval/all/environment/archetype/instrument_only/part_b,0.2292,eval_dump
easy,eval,8,eval/all/environment/archetype/instrument_only/score,0.19743333333333332,wandb_txlog
easy,eval,8,eval/all/environment/archetype/instrument_only/score,0.19743333333333332,eval_dump
easy,eval,8,eval/all/environment/archetype/instrument_only/truncated,0.4,wandb_txlog
easy,eval,8,eval/all/environment/archetype/instrument_only/truncated,0.4,eval_dump
easy,eval,8,eval/all/environment/archetype/instrument_only/turns,6.5,wandb_txlog
easy,eval,8,eval/all/environment/archetype/instrument_only/turns,6.5,eval_dump
easy,eval,8,eval/all/environment/archetype/surrogate_trap/episodes,10,wandb_txlog
easy,eval,8,eval/all/environment/archetype/surrogate_trap/episodes,10.0,eval_dump
easy,eval,8,eval/all/environment/archetype/surrogate_trap/part_a,0.4048,wandb_txlog
easy,eval,8,eval/all/environment/archetype/surrogate_trap/part_a,0.4048,eval_dump
easy,eval,8,eval/all/environment/archetype/surrogate_trap/part_b,0.2803,wandb_txlog
easy,eval,8,eval/all/environment/archetype/surrogate_trap/part_b,0.2803,eval_dump
easy,eval,8,eval/all/environment/archetype/surrogate_trap/score,0.3348119047619048,wandb_txlog
easy,eval,8,eval/all/environment/archetype/surrogate_trap/score,0.3348119047619048,eval_dump
easy,eval,8,eval/all/environment/archetype/surrogate_trap/truncated,0.2,wandb_txlog
easy,eval,8,eval/all/environment/archetype/surrogate_trap/truncated,0.2,eval_dump
easy,eval,8,eval/all/environment/archetype/surrogate_trap/turns,7.2,wandb_txlog
easy,eval,8,eval/all/environment/archetype/surrogate_trap/turns,7.2,eval_dump
easy,eval,8,eval/all/environment/archetype/synergy_pair/episodes,10,wandb_txlog
easy,eval,8,eval/all/environment/archetype/synergy_pair/episodes,10.0,eval_dump
easy,eval,8,eval/all/environment/archetype/synergy_pair/part_a,0.15560000000000002,wandb_txlog
easy,eval,8,eval/all/environment/archetype/synergy_pair/part_a,0.15560000000000002,eval_dump
easy,eval,8,eval/all/environment/archetype/synergy_pair/part_b,0.25620000000000004,wandb_txlog
easy,eval,8,eval/all/environment/archetype/synergy_pair/part_b,0.25620000000000004,eval_dump
easy,eval,8,eval/all/environment/archetype/synergy_pair/score,0.1947888888888889,wandb_txlog
easy,eval,8,eval/all/environment/archetype/synergy_pair/score,0.1947888888888889,eval_dump
easy,eval,8,eval/all/environment/archetype/synergy_pair/truncated,0.2,wandb_txlog
easy,eval,8,eval/all/environment/archetype/synergy_pair/truncated,0.2,eval_dump
easy,eval,8,eval/all/environment/archetype/synergy_pair/turns,6.5,wandb_txlog
easy,eval,8,eval/all/environment/archetype/synergy_pair/turns,6.5,eval_dump
easy,eval,8,eval/all/environment/completed,0.7666666666666667,wandb_txlog
easy,eval,8,eval/all/environment/completed,0.7666666666666667,eval_dump
easy,eval,8,eval/all/environment/forced_no_answer,0,wandb_txlog
easy,eval,8,eval/all/environment/forced_no_answer,0.0,eval_dump
easy,eval,8,eval/all/environment/interventions,2.8666666666666667,wandb_txlog
